"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"15-MAY-2024","CIPLA","Cipla Ltd","BOFA SECURITIES EUROPE SA - ODI","BUY","1,86,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","CANADIAN PACIFIC RAILWAY COMPANY PENSION PLAN","BUY","97,837","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","BUY","1,24,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","COPTHALL MAURITIUS INVESTMENT LTD","BUY","3,59,925","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","DESJARDINS EMERGING MARKETS FUND","BUY","1,08,119","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","DSP MUTUAL FUND","BUY","9,93,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","EASTSPRING INVESTMENTS INDIA CONSUMER EQUITY OPEN LIMITED","BUY","6,20,900","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","EMPLOYEES PROVIDENT FUND (EPF ASIA)","BUY","1,98,400","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","EMPLOYEES PROVIDENT FUND (EPF SHASIA)","BUY","49,600","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","ENTSORGUNGSFONDS","BUY","3,17,076","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","FLORIDA RETIREMENT SYSTEM","BUY","3,45,884","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","FP BRUNEL EMERGING MARKETS EQUITY FUND","BUY","1,67,297","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","GHISALLO MASTER FUND LP","BUY","3,10,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","GOVERNMENT EMPLOYEES SUPERANNUATION BOARD","BUY","3,16,910","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","GOVERNMENT OF SINGAPORE","BUY","2,21,146","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","HDFC MUTUAL FUND","BUY","5,58,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","HELABA INVEST KAPITALANLAGEGESELLSCHAFT MBH ON BEHALF OF HI-KAPPA-FONDS","BUY","27,550","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","HOSTPLUS POOLED SUPERANNUATION TRUST","BUY","4,71,516","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","IBM DIVERSIFIED GLOBAL EQUITY FUND","BUY","25,072","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","ICICI PRUDENTIAL LIFE INSURANCE (IPLCIL-U)","BUY","1,11,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","ICICI PRUDENTIAL MUTUAL FUND","BUY","55,25,999","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","INVESTEC GLOBAL STRATEGY FUND EMERGING MARKETS EQUITY FUND ( GME)","BUY","6,02,856","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","KEYA VIMAL SALOT","BUY","1,49,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","KOTAK SECURITIES LIMITED - ERROR ACCOUNT","BUY","1","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","MADHAV STOCK VISION PVT LTD","BUY","74,500","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","MERCER GE INTERNATIONAL EQUITY FUND","BUY","40,077","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","MERCER UCITS CCF - NFU MUTUAL GLOBAL ALPHA FUND","BUY","1,59,817","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","MIRAE ASSET MUTUAL FUND","BUY","3,41,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","MONETARY AUTHORITY OF SINGAPORE","BUY","27,154","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","6,31,500","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","NINETY ONE AUSTRALIA FUNDS - EMERGING MARKETS EQUITY FUND","BUY","1,13,525","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","NINETY ONE FUNDS SERIES IV - EMERGING MARKETS EQUITY FUND","BUY","10,859","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","NINETY ONE GLOBAL SELECT LLC - NINETY ONE EMERGING MARKETS EQUITY FUND","BUY","4,74,344","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","NINETY ONE GLOBAL STRATEGY FUND - ASIA PACIFIC EQUITY OPPORTUNITIES FUND","BUY","61,095","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","NINETY ONE GLOBAL STRATEGY FUND - ASIAN EQUITY FUND","BUY","2,85,925","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","NINETY ONE GLOBAL STRATEGY FUND - EMERGING MARKETS MULTI-ASSET FUND","BUY","68,110","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","3,10,400","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","OKASA PHARMA PRIVATE LIMITED","SELL","1,89,375","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","PAULOMI KETAN DOSHI","BUY","1,98,500","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","RUMANA HAMIED","SELL","49,43,250","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SAMINA HAMIED","SELL","89,54,750","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SAS TRUSTEE CORPORATION POOLED FUND","BUY","1,24,407","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SAUDI CENTRAL BANK","BUY","9,55,365","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SEGANTII INDIA MAURITIUS","BUY","1,24,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SHIRIN HAMIED","SELL","63,63,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SHREE BAHUBALI STOCK BROKING LTD","BUY","74,500","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SIEFORE XXI BANORTE BASICA 60-64 SOCIEDAD ANONIMA DE CAPITAL VARIABLE","BUY","4,000","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SIEFORE XXI BANORTE BASICA 65-69 SOCIEDAD ANONIMA DE CAPITAL VARIABLE","BUY","16,626","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SIEFORE XXI BANORTE BASICA 70-74 SOCIEDAD ANONIMA DE CAPITAL VARIABLE","BUY","22,550","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SIEFORE XXI BANORTE BASICA 75-79 SOCIEDAD ANONIMA DE CAPITAL VARIABLE","BUY","20,148","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SIEFORE XXI BANORTE BASICA 80-84 SOCIEDAD ANONIMA DE CAPITAL VARIABLE","BUY","21,347","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SIEFORE XXI BANORTE BASICA 85-89 SOCIEDAD ANONIMA DE CAPITAL VARIABLE","BUY","13,580","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SIEFORE XXI BANORTE BASICA 90-94 SOCIEDAD ANONIMA DE CAPITAL VARIABLE","BUY","4,014","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SOCIETE GENERALE","BUY","5,08,500","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","SPIRIT SUPER","BUY","63,480","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","TCORPIM EMERGING MARKET SHARE FUND","BUY","2,70,419","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","THE HPE EMERGING MARKETS EQUITY SUB-FUND","BUY","49,064","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","THE JUPITER GLOBAL FUND-JUPITER INDIA SELECT","BUY","80,275","1,345.00",
"15-MAY-2024","CIPLA","Cipla Ltd","THE ROYAL BANK OF SCOTLAND PLC AS TRUSTEE OF JUPITER INDIA FUND (JUPITER ASSET MGT LTD) (FUND382)","BUY","2,30,175","1,345.00",
"16-MAY-2024","JINDALSAW","Jindal Saw Limited","CRESTA FUND LTD","SELL","20,00,000","541.45",
"16-MAY-2024","JINDALSAW","Jindal Saw Limited","NIPPON INDIA SMALL CAP FUND","BUY","18,00,000","541.45",
"16-MAY-2024","JINDALSAW","Jindal Saw Limited","SOCIETE GENERALE","BUY","2,00,000","541.45",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","ABU DHABI INVESTMENT AUTHORITY - WAY","BUY","1,54,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","AL MEHWAR COMMERCIAL INVESTMENTS L.L.C. - (WHITING","BUY","76,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","ALOK BANSAL","SELL","29,70,578","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","AMERICAN FUNDS INSURANCE SERIES A/C AMERICAN FUNDS","BUY","26,756","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","ASHOKA INDIA EQUITY INVESTMENT TRUST PLC","BUY","56,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","AXIS MUTUAL FUND","BUY","1,25,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","AXIS MUTUAL FUND","BUY","8,75,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","AXIS MUTUAL FUND-AXIS GROWTH OPPORTUNITIES FUND","BUY","3,00,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","BNP PARIBAS ARBITRAGE - ODI","BUY","80,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","CAISSE DE DEPOT ET PLACEMENT DU QUEBEC - WHITE OAK","BUY","36,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","CAPITAL GROUP GLOBAL EQUITY FUND (CANADA)","BUY","1,92,689","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","CAPITAL GROUP NEW WORLD FUND (LUX)","BUY","3,929","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","DENDANA INVESTMENTS (MAURITIUS) LIMITED","BUY","4,600","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","GHISALLO MASTER FUND LP","BUY","4,20,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","GOLDMAN SACHS (SINGAPORE) PTE.- ODI","BUY","3,45,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","HDFC MUTUAL FUND","BUY","3,75,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","HDFC STANDARD LIFE INSURANCE COMPANY LIMITED","BUY","3,50,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","HSBC ASIAPACIFIC FUND","BUY","3,565","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","HSBC GLOBAL INVESTMENT FUNDS - ASIA EX JAPAN EQUIT","BUY","46,353","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","HSBC GLOBAL INVESTMENT FUNDS - MANAGED SOLUTIONS -","BUY","1,838","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","HSBC POOLED INVESTMENT FUND -HSBC POOLED ASIA PACI","BUY","2,29,814","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD","BUY","3,50,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","INDIA ACORN FUND LTD","BUY","31,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","INDIA ACORN ICAV","BUY","2,42,775","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","INDIA ACORN ICAV ASHOKA INDIA ESG FUND","BUY","2,220","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","INTERNATIONAL MONETARY FUND (IN RESPECT OF THE INT","BUY","4,195","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","INTERNATIONAL MONETARY FUND (IN RESPECT OF THE INT","BUY","14,235","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","BUY","44,909","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES - SYSTEMATIC A","BUY","5,101","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND","BUY","10,261","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES-MARKET NEUTRAL","BUY","61,769","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES-TOPS EMERGING","BUY","3,610","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES-TOPS INTERNATI","BUY","3,153","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MARSHALL WACE INVESTMENT STRATEGIES-TOPS WORLD EQU","BUY","11,468","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MORGAN STANLEY ASIA (SINGAPORE) PTE.","BUY","2,00,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI","BUY","14,65,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MWIS - TOPS EMERGING MARKETS ABSOLUTE RETURN FUND","BUY","9,218","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","MWIS - WORLD TOPS ENVIRONMENTAL FOCUS LONG FUND","BUY","511","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","NEW WORLD FUND INC","BUY","4,49,609","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","RELIANCE CAPITAL TRUSTEE CO. LTD- A/C RELIANCE NRI","BUY","1,65,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","SOCIETE GENERALE - ODI","BUY","15,95,000","1,325.15",
"17-MAY-2024","POLICYBZR","PB Fintech Limited","YASHISH DAHIYA","SELL","54,00,000","1,325.15",
"22-MAY-2024","GRANULES","Granules India Limited","AXIS MUTUAL FUND","BUY","25,26,000","405.10",
"22-MAY-2024","GRANULES","Granules India Limited","DENDANA INVESTMENTS (MAURITIUS) LIMITED","BUY","51,399","405.00",
"22-MAY-2024","GRANULES","Granules India Limited","FIDELITY FUNDS �� INDIA FOCUS FUND","BUY","10,93,806","405.00",
"22-MAY-2024","GRANULES","Granules India Limited","FIDELITY INDIA FUND","BUY","76,234","405.00",
"22-MAY-2024","GRANULES","Granules India Limited","FIDELITY KOREA - INDIA EQUITY INVESTMENT TRUST - MOTHER","BUY","47,561","405.00",
"22-MAY-2024","GRANULES","Granules India Limited","KRISHNA PRASAD CHIGURUPATI","SELL","75,00,000","405.08",
"22-MAY-2024","GRANULES","Granules India Limited","LONG TERM EQUITY FUND","BUY","5,56,000","405.10",
"22-MAY-2024","GRANULES","Granules India Limited","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","BUY","25,93,000","405.10",
"22-MAY-2024","GRANULES","Granules India Limited","OLD BRIDGE CAPITAL MANAGEMENT PRIVATE LIMITED","BUY","5,56,000","405.10",
"23-MAY-2024","INTLCONV","Intl Conveyors Limited","I G E (INDIA) PRIVATE LIMITED","BUY","27,30,000","84.10",
"23-MAY-2024","INTLCONV","Intl Conveyors Limited","SURBHIT DABRIWALA","SELL","27,30,000","84.10",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","3P INDIA EQUITY FUND 1","BUY","14,90,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","28,00,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","APIS GROWTH 6 LTD","SELL","1,52,58,134","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","BNP PARIBAS ARBITRAGE","BUY","6,50,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","CHANAKYA WEALTH CREATION FUND","BUY","1,87,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LTD","BUY","4,65,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","CLARUS CAPITAL 1","BUY","2,50,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","EAST BRIDGE CAPITAL MASTER FUND I LTD","BUY","55,00,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","EMERGE CAPITAL OPPORTUNITIES SCHEME","BUY","2,00,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","GOLDMAN SACHS (SINGAPORE) PTE","BUY","3,43,120","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED","BUY","6,50,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","HDFC MUTUAL FUND","BUY","56,08,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD.","BUY","1,17,00,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","MIO IV STAR","SELL","1,40,17,112","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","MIO STAR","SELL","61,34,978","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","14,39,485","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","29,18,134","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","PLUTUS WEALTH MANAGEMENT LLP","BUY","20,00,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","PLUTUS WEALTH MANAGEMENT LLP","BUY","30,00,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","QUEST INVESTMENT ADVISORS PRIVATE LIMITED","BUY","2,13,627","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","QUEST SMART ALPHA - SECTOR ROTATION","BUY","3,67,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","ROC STAR INVESTMENT TRUST","SELL","59,08,142","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","SOCIETE GENERALE","BUY","5,00,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","STEINBERG INDIA EMERGING OPPORTUNITIES FUND LTD","BUY","8,50,000","535.00",
"23-MAY-2024","STARHEALTH","Star Health & Al Ins Co L","UTI MUTUAL FUND","BUY","1,87,000","535.00",
"27-MAY-2024","LUMAXTECH","Lumax Auto Technologies L","ALBULA INVESTMENT FUND LTD","SELL","6,06,000","478.00",
"27-MAY-2024","LUMAXTECH","Lumax Auto Technologies L","AMARA PARTNERS GROWTH FUND I","BUY","6,06,000","478.00",
"04-JUN-2024","HGS","Hinduja Global Sols Ltd","AASIA EXPORTS","SELL","11,60,000","804.00",
"04-JUN-2024","HGS","Hinduja Global Sols Ltd","HINDUJA GROUP LIMITED","BUY","11,60,000","804.00",
"06-JUN-2024","PONNIERODE","Ponni Sugars (Erode) Limi","EMPLOYEES RETIREMENT PLAN OF DUKE UNIVERSITY","SELL","19,000","422.00",
"06-JUN-2024","PONNIERODE","Ponni Sugars (Erode) Limi","GOTHIC CORPORATION","SELL","2,73,000","422.00",
"06-JUN-2024","PONNIERODE","Ponni Sugars (Erode) Limi","GOTHIC HSP CORPORATION","SELL","53,000","422.00",
"06-JUN-2024","PONNIERODE","Ponni Sugars (Erode) Limi","SESHASAYEE PAPER AND BOARDS LIMITED","BUY","4,20,000","422.00",
"06-JUN-2024","PONNIERODE","Ponni Sugars (Erode) Limi","THE DUKE ENDOWMENT","SELL","75,000","422.00",
"11-JUN-2024","IWEL","Inox Wind Energy Limited","ANJANA PROJECTS PRIVATE LIMITED","SELL","40,000","7,169.00",
"11-JUN-2024","IWEL","Inox Wind Energy Limited","INDIA OPPORTUNITIES GROWTH FUND LTD PINEWOOD STRATEGY","BUY","40,000","7,169.00",
"11-JUN-2024","RRKABEL","R R Kabel Limited","KIRTIDEVI SHREEGOPAL KABRA","SELL","58,000","1,750.00",
"11-JUN-2024","RRKABEL","R R Kabel Limited","RAM RATNA INFRASTRUCTURE PVT LTD","BUY","58,000","1,750.00",
"13-JUN-2024","INDIGO","InterGlobe Aviation Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD","SELL","5,21,183","4,300.40",
"13-JUN-2024","INDIGO","InterGlobe Aviation Ltd","SOCIETE GENERALE","BUY","5,21,183","4,300.40",
"14-JUN-2024","DALBHARAT","Dalmia Bharat Limited","DALMIA BHARAT REFRACTORIES LIMITED","BUY","16,00,000","1,876.00",
"14-JUN-2024","DALBHARAT","Dalmia Bharat Limited","KESHAV POWER PRIVATE LIMITED","SELL","16,00,000","1,876.00",
"14-JUN-2024","PAYTM","One 97 Communications Ltd","BNP PARIBAS FINANCIAL MARKETS","BUY","5,85,938","428.05",
"14-JUN-2024","PAYTM","One 97 Communications Ltd","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","5,85,938","428.05",
"14-JUN-2024","SHRIRAMFIN","Shriram Finance Limited","BNP PARIBAS FINANCIAL MARKETS","BUY","14,67,823","2,684.30",
"14-JUN-2024","SHRIRAMFIN","Shriram Finance Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","14,67,823","2,684.30",
"18-JUN-2024","JSL","Jindal Stainless Limited","ALBULA INVESTMENT FUND LTD","SELL","4,00,000","814.35",
"18-JUN-2024","JSL","Jindal Stainless Limited","ERISKA INVESTMENT FUND LTD","BUY","1,50,000","814.35",
"18-JUN-2024","JSL","Jindal Stainless Limited","GRIFFIN GROWTH FUND VCC","BUY","2,50,000","814.35",
"18-JUN-2024","MOTHERSON","Samvrdhna Mthrsn Intl Ltd","MOTHERSON ENGINEERING RESEARCH & INTEGRATED TECHNOLOGIES LIMITED","BUY","8,25,000","180.00",
"18-JUN-2024","MOTHERSON","Samvrdhna Mthrsn Intl Ltd","SONI ARVIND","SELL","8,25,000","180.00",
"18-JUN-2024","PAYTM","One 97 Communications Ltd","BNP PARIBAS FINANCIAL MARKETS","BUY","5,85,938","425.05",
"18-JUN-2024","PAYTM","One 97 Communications Ltd","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","5,85,938","425.05",
"18-JUN-2024","SHRIRAMFIN","Shriram Finance Limited","BNP PARIBAS FINANCIAL MARKETS","BUY","14,67,822","2,732.15",
"18-JUN-2024","SHRIRAMFIN","Shriram Finance Limited","MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND","SELL","14,67,822","2,732.15",
"19-JUN-2024","ADVENZYMES","Advanced Enzyme Tech Ltd","MOTILAL OSWAL FINANCIAL SERVICES LIMITED","BUY","1,10,53,245","385.00",
"19-JUN-2024","ADVENZYMES","Advanced Enzyme Tech Ltd","ORBIMED ASIA III MAURITIUS LIMITED","SELL","1,10,53,245","385.00",
"19-JUN-2024","PEL","Piramal Enterprises Ltd.","ANUTHAM REALTY PRIVATE LIMITED","BUY","1,08,40,000","900.80",
"19-JUN-2024","PEL","Piramal Enterprises Ltd.","THE SRIKRISHNA TRUST","SELL","1,08,40,000","900.80",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","AMUNDI FUNDS NEW SILK ROAD","BUY","1,25,003","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","AXIS MUTUAL FUND","BUY","1,66,670","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","BANDHAN MUTUAL FUND","BUY","24,916","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","BANDHAN MUTUAL FUND","BUY","61,630","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","CLIENT EBENE LIMITED","SELL","50,30,005","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","CUSTODY BANK OF JAPAN LTD RE RB AMUNDI INDIA SMALL CAP EQUITY MOTHER FUND","BUY","10,93,753","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","CVCIGP II EMPLOYEE EBENE LIMITED","SELL","12,23,267","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","DSP MUTUAL FUND","BUY","6,94,051","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","DSP MUTUAL FUND","BUY","2,37,049","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","DSP MUTUAL FUND","BUY","5,12,630","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","DSP MUTUAL FUND","BUY","6,39,607","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","HDFC STANDARD LIFE INSURANCE CO LTD","BUY","2,91,670","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD","BUY","2,91,670","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","IKIGAI EMERGING EQUITY FUND","BUY","1,66,670","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","KOTAK MAHINDRA MUTUAL FUND","BUY","1,00,002","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","KOTAK MAHINDRA MUTUAL FUND","BUY","25,001","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","MATTHEWS INDIA FUND","BUY","2,08,337","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","MIRAE ASSET INDIA SMALL - MID CAP FOCUS EQUITY MASTER INVESTMENT TRUST","BUY","1,41,670","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","MIRAE ASSET MUTUAL FUND","BUY","1,66,670","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","2,50,003","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","3,33,343","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","SBI MUTUAL FUND","BUY","3,64,584","1,200.00",
"19-JUN-2024","SANSERA","Sansera Engineering Ltd","SOCIETE GENERALE","BUY","3,58,343","1,200.00",
"20-JUN-2024","PEL","Piramal Enterprises Ltd.","ANUTHAM REALTY PRIVATE LIMITED","BUY","1,07,75,000","906.00",
"20-JUN-2024","PEL","Piramal Enterprises Ltd.","THE SRIKRISHNA TRUST","SELL","1,07,75,000","906.00",
"20-JUN-2024","RATEGAIN","Rategain Travel Techn ltd","AVATAAR HOLDINGS","SELL","21,56,960","745.00",
